time,lon,lat,pressure,temperature,conductivity,salinity,oxygen,fluorescence,project,date,month,season
2020-04-23T12:04:38Z,39.49299699626863,-5.266414973884821,0,29.306773770491805,5.699055918032786,34.57156557377049,4.422677704918033,0.02034918032786886,SAPPHIRE,2020-04-23,4,IN
2020-04-23T12:04:38Z,39.49299699626863,-5.266414973884821,2,29.302670967741935,5.700581548387096,34.584387096774186,4.422656451612903,0.026806451612903223,SAPPHIRE,2020-04-23,4,IN
2020-04-23T12:04:38Z,39.49299699626863,-5.266414973884821,4,29.315944444444444,5.702694777777778,34.58866666666666,4.421604814814815,0.02907407407407407,SAPPHIRE,2020-04-23,4,IN
2020-04-23T12:04:38Z,39.49299699626863,-5.266414973884821,6,29.326380769230774,5.70521076923077,34.59768076923077,4.420643076923078,0.028288461538461544,SAPPHIRE,2020-04-23,4,IN
2020-04-23T12:04:38Z,39.49299699626863,-5.266414973884821,8,29.328638888888893,5.7066215,34.60522222222222,4.4202972222222225,0.026494444444444445,SAPPHIRE,2020-04-23,4,IN
2020-04-23T12:04:38Z,39.49299699626863,-5.266414973884821,10,29.329788235294117,5.707251058823529,34.60817647058825,4.4201411764705885,0.023864705882352934,SAPPHIRE,2020-04-23,4,IN
2020-04-23T12:04:38Z,39.49299699626863,-5.266414973884821,12,29.326213333333328,5.706966133333333,34.60818,4.420395999999999,0.02473333333333333,SAPPHIRE,2020-04-23,4,IN
2020-04-23T12:04:38Z,39.49299699626863,-5.266414973884821,14,29.324955555555555,5.706877277777778,34.607933333333335,4.4204888888888885,0.026711111111111116,SAPPHIRE,2020-04-23,4,IN
2020-04-23T12:04:38Z,39.49299699626863,-5.266414973884821,16,29.325744,5.707358359999998,34.610008,4.420383999999999,0.027264,SAPPHIRE,2020-04-23,4,IN
2020-04-23T12:04:38Z,39.49299699626863,-5.266414973884821,18,29.325788888888887,5.707570111111111,34.61083333333333,4.42036,0.030433333333333337,SAPPHIRE,2020-04-23,4,IN
2020-04-23T12:04:38Z,39.49299699626863,-5.266414973884821,20,29.326157142857145,5.707700357142857,34.610935714285716,4.420335000000001,0.018642857142857138,SAPPHIRE,2020-04-23,4,IN
2020-04-23T12:04:38Z,39.49299699626863,-5.266414973884821,22,29.345892307692306,5.714421692307692,34.641976923076925,4.418168461538462,0.02376153846153846,SAPPHIRE,2020-04-23,4,IN
2020-04-23T12:04:38Z,39.49299699626863,-5.266414973884821,24,29.431482352941178,5.731094176470589,34.693470588235286,4.410823529411765,0.04472941176470588,SAPPHIRE,2020-04-23,4,IN
2020-04-23T12:04:38Z,39.49299699626863,-5.266414973884821,26,29.46417857142857,5.738464714285713,34.719585714285714,4.407867142857143,0.05989285714285714,SAPPHIRE,2020-04-23,4,IN
2020-04-23T12:04:38Z,39.49299699626863,-5.266414973884821,28,29.48883636363636,5.7453816363636365,34.74831363636364,4.4054199999999994,0.054454545454545464,SAPPHIRE,2020-04-23,4,IN
2020-04-23T12:04:38Z,39.49299699626863,-5.266414973884821,30,29.504757142857137,5.749924964285713,34.767221428571425,4.403831071428572,0.06339285714285714,SAPPHIRE,2020-04-23,4,IN
2020-04-23T12:04:38Z,39.49299699626863,-5.266414973884821,32,29.507273333333334,5.750741199999999,34.77036,4.403576666666667,0.07325333333333335,SAPPHIRE,2020-04-23,4,IN
2020-04-23T12:04:38Z,39.49299699626863,-5.266414973884821,34,29.514805882352935,5.7528420588235285,34.77868235294118,4.402839411764706,0.057529411764705884,SAPPHIRE,2020-04-23,4,IN
2020-04-23T12:04:38Z,39.49299699626863,-5.266414973884821,36,29.522933333333327,5.754820333333334,34.78570833333333,4.4020925,0.04263333333333333,SAPPHIRE,2020-04-23,4,IN
2020-04-23T12:04:38Z,39.49299699626863,-5.266414973884821,38,29.5315,5.7592324999999995,34.8090375,4.400919375,0.07445625,SAPPHIRE,2020-04-23,4,IN
2020-04-23T12:04:38Z,39.49299699626863,-5.266414973884821,40,29.46021111111112,5.753717916666666,34.82254722222222,4.405637638888889,0.0716569444444445,SAPPHIRE,2020-04-23,4,IN
2020-04-23T12:04:38Z,39.49299699626863,-5.266414973884821,42,29.368383999999995,5.7447288400000005,34.827112,4.4120420000000005,0.08528800000000002,SAPPHIRE,2020-04-23,4,IN
2020-04-23T12:04:38Z,39.49299699626863,-5.266414973884821,44,29.293434285714277,5.7383592285714276,34.83738,4.417120571428573,0.08635714285714285,SAPPHIRE,2020-04-23,4,IN
2020-04-23T12:04:38Z,39.49299699626863,-5.266414973884821,46,29.266344444444446,5.73555861111111,34.83733888888889,4.41905,0.08879444444444444,SAPPHIRE,2020-04-23,4,IN
2020-04-23T12:04:38Z,39.49299699626863,-5.266414973884821,48,29.248005882352942,5.733528588235295,34.83615882352942,4.4203858823529405,0.08621764705882351,SAPPHIRE,2020-04-23,4,IN
2020-04-23T12:04:38Z,39.49299699626863,-5.266414973884821,50,29.209807142857137,5.730188714285714,34.84046428571429,4.4230028571428575,0.07809285714285714,SAPPHIRE,2020-04-23,4,IN
2020-04-23T12:04:38Z,39.49299699626863,-5.266414973884821,52,29.193933333333334,5.7282574,34.83826666666666,4.424190666666666,0.08042666666666666,SAPPHIRE,2020-04-23,4,IN
2020-04-23T12:04:38Z,39.49299699626863,-5.266414973884821,54,29.20017777777778,5.729458111111112,34.841372222222226,4.423668888888889,0.07333333333333333,SAPPHIRE,2020-04-23,4,IN
2020-04-23T12:04:38Z,39.49299699626863,-5.266414973884821,56,29.15563571428572,5.722182142857143,34.82325714285714,4.427295714285714,0.07096428571428572,SAPPHIRE,2020-04-23,4,IN
2020-04-23T12:04:38Z,39.49299699626863,-5.266414973884821,58,29.00821,5.707318849999998,34.827954999999996,4.437734999999999,0.07422,SAPPHIRE,2020-04-23,4,IN
2020-04-23T12:04:38Z,39.49299699626863,-5.266414973884821,60,28.97159166666667,5.705115875000001,34.8389625,4.440092083333334,0.09219583333333331,SAPPHIRE,2020-04-23,4,IN
2020-04-23T12:04:38Z,39.49299699626863,-5.266414973884821,62,28.894368965517234,5.6953735172413795,34.82759310344827,4.445926551724138,0.08306206896551724,SAPPHIRE,2020-04-23,4,IN
2020-04-23T12:04:38Z,39.49299699626863,-5.266414973884821,64,28.707408064516137,5.674357645161289,34.81865483870968,4.4596424193548385,0.07915000000000004,SAPPHIRE,2020-04-23,4,IN
2020-04-23T12:04:38Z,39.49299699626863,-5.266414973884821,66,28.542599999999993,5.6552031081081084,34.806175675675675,4.471905945945946,0.081027027027027,SAPPHIRE,2020-04-23,4,IN
2020-04-23T12:04:38Z,39.49299699626863,-5.266414973884821,68,28.423274193548387,5.642352580645161,34.80388064516129,4.480654516129031,0.08383548387096774,SAPPHIRE,2020-04-23,4,IN
2020-04-23T12:04:38Z,39.49299699626863,-5.266414973884821,70,28.359833333333338,5.636449722222222,34.80891111111111,4.485157777777778,0.08354444444444446,SAPPHIRE,2020-04-23,4,IN
2020-04-23T12:04:38Z,39.49299699626863,-5.266414973884821,72,28.343269565217394,5.63468704347826,34.80821739130435,4.486387826086956,0.06823913043478261,SAPPHIRE,2020-04-23,4,IN
2020-04-23T12:04:38Z,39.49299699626863,-5.266414973884821,74,28.312625000000008,5.631642624999999,34.80891666666667,4.488612083333333,0.07675,SAPPHIRE,2020-04-23,4,IN
2020-04-23T12:04:38Z,39.49299699626863,-5.266414973884821,76,28.248628571428576,5.625961642857143,34.81581428571429,4.4931278571428575,0.08257142857142855,SAPPHIRE,2020-04-23,4,IN
2020-04-23T12:04:38Z,39.49299699626863,-5.266414973884821,78,28.170590476190476,5.6185777619047625,34.821285714285715,4.4987176190476195,0.08616190476190477,SAPPHIRE,2020-04-23,4,IN
2020-04-23T12:04:38Z,39.49299699626863,-5.266414973884821,80,27.494792307692304,5.555123961538461,34.87569038461538,4.547604615384616,0.07005384615384612,SAPPHIRE,2020-04-23,4,IN
2020-04-23T12:04:38Z,39.49299699626863,-5.266414973884821,82,26.73022597402597,5.483292454545454,34.936827272727285,4.603792727272729,0.061283116883116905,SAPPHIRE,2020-04-23,4,IN
2020-04-23T12:04:38Z,39.49299699626863,-5.266414973884821,84,26.611343076923074,5.472581153846155,34.94905692307692,4.612573384615386,0.06257538461538459,SAPPHIRE,2020-04-23,4,IN
2020-04-23T12:04:38Z,39.49299699626863,-5.266414973884821,86,26.597738775510198,5.471110040816326,34.94820408163265,4.6136393877551,0.06347551020408158,SAPPHIRE,2020-04-23,4,IN
2020-04-23T12:04:38Z,39.49299699626863,-5.266414973884821,88,26.52325873015874,5.464687174603173,34.95769365079366,4.619120793650793,0.06676666666666663,SAPPHIRE,2020-04-23,4,IN
2020-04-23T12:04:38Z,39.49299699626863,-5.266414973884821,90,26.488500990099002,5.461266485148518,34.958836633663346,4.621771287128713,0.06331188118811892,SAPPHIRE,2020-04-23,4,IN
2020-04-23T12:04:38Z,39.49299699626863,-5.266414973884821,92,26.142417241379317,5.429508655172415,34.99132137931035,4.6477360689655205,0.06553862068965519,SAPPHIRE,2020-04-23,4,IN
2020-04-23T12:04:38Z,39.49299699626863,-5.266414973884821,94,25.938043209876543,5.406983666666667,34.983045679012356,4.663957283950617,0.06138518518518521,SAPPHIRE,2020-04-23,4,IN
